Record Length,2500,Points,-250.00000000E-3,2.72000003,,Record Length,2500,Points,-250.00000000E-3,2.6799998,,Record Length,2500,Points,-250.00000000E-3,2.6400001,
Sample Interval,199.99999495E-6,s,-249.79999661E-3,2.72000003,,Sample Interval,199.99999495E-6,s,-249.79999661E-3,2.6799998,,Sample Interval,199.99999495E-6,s,-249.79999661E-3,2.6640000,
Trigger Point,1.2500001E3,Samples,-249.59999323E-3,2.72000003,,Trigger Point,1.2500001E3,Samples,-249.59999323E-3,2.6799998,,Trigger Point,1.2500001E3,Samples,-249.59999323E-3,2.6480002,
,,,-249.40000474E-3,2.72000003,,,,,-249.40000474E-3,2.7000000,,,,,-249.40000474E-3,2.6640000,
,,,-249.20000136E-3,2.72000003,,,,,-249.20000136E-3,2.6799998,,,,,-249.20000136E-3,2.6480002,
,,,-248.99999797E-3,2.72000003,,,,,-248.99999797E-3,2.6799998,,,,,-248.99999797E-3,2.6480002,
Source,CH2,,-248.79999459E-3,2.72000003,,Source,CH3,,-248.79999459E-3,2.6799998,,Source,CH4,,-248.79999459E-3,2.6560001,
Vertical Units,Volts,,-248.60000610E-3,2.72000003,,Vertical Units,Volts,,-248.60000610E-3,2.6799998,,Vertical Units,Volts,,-248.60000610E-3,2.6400001,
Vertical Scale,499.999988824E-3,,-248.40000272E-3,2.72000003,,Vertical Scale,499.999988824E-3,,-248.40000272E-3,2.6799998,,Vertical Scale,200.00000950E-3,,-248.40000272E-3,2.6400001,
Vertical Offset,0,,-248.19999933E-3,2.72000003,,Vertical Offset,0,,-248.19999933E-3,2.6799998,,Vertical Offset,0,,-248.19999933E-3,2.6400001,
Horizontal Units,s,,-247.99999595E-3,2.72000003,,Horizontal Units,s,,-247.99999595E-3,2.6799998,,Horizontal Units,s,,-247.99999595E-3,2.6560001,
Horizontal Scale,49.99999874E-3,,-247.80000746E-3,2.72000003,,Horizontal Scale,49.99999874E-3,,-247.80000746E-3,2.6799998,,Horizontal Scale,49.99999874E-3,,-247.80000746E-3,2.6320002,
Pt Fmt,Y,,-247.60000408E-3,2.72000003,,Pt Fmt,Y,,-247.60000408E-3,2.6799998,,Pt Fmt,Y,,-247.60000408E-3,2.6480002,
Yzero,-6.96000000,,-247.40000069E-3,2.72000003,,Yzero,-4.40000000,,-247.40000069E-3,2.6799998,,Yzero,-10.0000000,,-247.40000069E-3,2.6480002,
Probe Atten,1.000000,,-247.19999731E-3,2.72000003,,Probe Atten,1.000000,,-247.19999731E-3,2.6799998,,Probe Atten,1.000000,,-247.19999731E-3,2.6560001,
,,,-246.99999392E-3,2.72000003,,,,,-246.99999392E-3,2.6799998,,,,,-246.99999392E-3,2.6480002,
Note,TDS 2004B - 19:56:45   16/09/2025,,-246.80000544E-3,2.72000003,,Note,TDS 2004B - 19:56:45   16/09/2025,,-246.80000544E-3,2.6799998,,Note,TDS 2004B - 19:56:45   16/09/2025,,-246.80000544E-3,2.6560001,
,,,-246.60000205E-3,2.72000003,,,,,-246.60000205E-3,2.6799998,,,,,-246.60000205E-3,2.6320002,
,,,-246.39999866E-3,2.72000003,,,,,-246.39999866E-3,2.6799998,,,,,-246.39999866E-3,2.6560001,
,,,-246.19999528E-3,2.72000003,,,,,-246.19999528E-3,2.6799998,,,,,-246.19999528E-3,2.6480002,
,,,-246.00000679E-3,2.72000003,,,,,-246.00000679E-3,2.6799998,,,,,-246.00000679E-3,2.6400001,
,,,-245.80000341E-3,2.72000003,,,,,-245.80000341E-3,2.6599998,,,,,-245.80000341E-3,2.6560001,
,,,-245.60000002E-3,2.72000003,,,,,-245.60000002E-3,2.6799998,,,,,-245.60000002E-3,2.6560001,
,,,-245.39999664E-3,2.72000003,,,,,-245.39999664E-3,2.6799998,,,,,-245.39999664E-3,2.6560001,
,,,-245.19999325E-3,2.72000003,,,,,-245.19999325E-3,2.7000000,,,,,-245.19999325E-3,2.6400001,
,,,-245.00000477E-3,2.72000003,,,,,-245.00000477E-3,2.7000000,,,,,-245.00000477E-3,2.6240001,
,,,-244.80000138E-3,2.72000003,,,,,-244.80000138E-3,2.6799998,,,,,-244.80000138E-3,2.6400001,
,,,-244.59999800E-3,2.72000003,,,,,-244.59999800E-3,2.6799998,,,,,-244.59999800E-3,2.6480002,
,,,-244.39999461E-3,2.72000003,,,,,-244.39999461E-3,2.6599998,,,,,-244.39999461E-3,2.6480002,
,,,-244.20000613E-3,2.72000003,,,,,-244.20000613E-3,2.6799998,,,,,-244.20000613E-3,2.6640000,
,,,-244.00000274E-3,2.72000003,,,,,-244.00000274E-3,2.6799998,,,,,-244.00000274E-3,2.6400001,
,,,-243.79999936E-3,2.72000003,,,,,-243.79999936E-3,2.6799998,,,,,-243.79999936E-3,2.6400001,
,,,-243.59999597E-3,2.72000003,,,,,-243.59999597E-3,2.6799998,,,,,-243.59999597E-3,2.6560001,
,,,-243.40000749E-3,2.72000003,,,,,-243.40000749E-3,2.6799998,,,,,-243.40000749E-3,2.6560001,
,,,-243.20000410E-3,2.72000003,,,,,-243.20000410E-3,2.6799998,,,,,-243.20000410E-3,2.6560001,
,,,-243.00000072E-3,2.72000003,,,,,-243.00000072E-3,2.6799998,,,,,-243.00000072E-3,2.6400001,
,,,-242.79999733E-3,2.72000003,,,,,-242.79999733E-3,2.6799998,,,,,-242.79999733E-3,2.6400001,
,,,-242.59999394E-3,2.72000003,,,,,-242.59999394E-3,2.6599998,,,,,-242.59999394E-3,2.6480002,
,,,-242.40000546E-3,2.72000003,,,,,-242.40000546E-3,2.6799998,,,,,-242.40000546E-3,2.6480002,
,,,-242.20000207E-3,2.72000003,,,,,-242.20000207E-3,2.6799998,,,,,-242.20000207E-3,2.6560001,
,,,-241.99999869E-3,2.72000003,,,,,-241.99999869E-3,2.6799998,,,,,-241.99999869E-3,2.6400001,
,,,-241.79999530E-3,2.72000003,,,,,-241.79999530E-3,2.6599998,,,,,-241.79999530E-3,2.6400001,
,,,-241.60000682E-3,2.72000003,,,,,-241.60000682E-3,2.6799998,,,,,-241.60000682E-3,2.6480002,
,,,-241.40000343E-3,2.72000003,,,,,-241.40000343E-3,2.6799998,,,,,-241.40000343E-3,2.6560001,
,,,-241.20000005E-3,2.72000003,,,,,-241.20000005E-3,2.6799998,,,,,-241.20000005E-3,2.6480002,
,,,-240.99999666E-3,2.72000003,,,,,-240.99999666E-3,2.6799998,,,,,-240.99999666E-3,2.6400001,
,,,-240.79999328E-3,2.72000003,,,,,-240.79999328E-3,2.6799998,,,,,-240.79999328E-3,2.6400001,
,,,-240.60000479E-3,2.72000003,,,,,-240.60000479E-3,2.6799998,,,,,-240.60000479E-3,2.6560001,
,,,-240.40000141E-3,2.72000003,,,,,-240.40000141E-3,2.6799998,,,,,-240.40000141E-3,2.6400001,
,,,-240.19999802E-3,2.72000003,,,,,-240.19999802E-3,2.6799998,,,,,-240.19999802E-3,2.6560001,
,,,-239.99999464E-3,2.72000003,,,,,-239.99999464E-3,2.6799998,,,,,-239.99999464E-3,2.6480002,
,,,-239.80000615E-3,2.72000003,,,,,-239.80000615E-3,2.6799998,,,,,-239.80000615E-3,2.6800001,
,,,-239.60000277E-3,2.72000003,,,,,-239.60000277E-3,2.6799998,,,,,-239.60000277E-3,2.6480002,
,,,-239.39999938E-3,2.72000003,,,,,-239.39999938E-3,2.6799998,,,,,-239.39999938E-3,2.6560001,
,,,-239.19999599E-3,2.72000003,,,,,-239.19999599E-3,2.6799998,,,,,-239.19999599E-3,2.6320002,
,,,-239.00000751E-3,2.72000003,,,,,-239.00000751E-3,2.6799998,,,,,-239.00000751E-3,2.6560001,
,,,-238.80000412E-3,2.72000003,,,,,-238.80000412E-3,2.6799998,,,,,-238.80000412E-3,2.6560001,
,,,-238.60000074E-3,2.72000003,,,,,-238.60000074E-3,2.6799998,,,,,-238.60000074E-3,2.6480002,
,,,-238.39999735E-3,2.72000003,,,,,-238.39999735E-3,2.6799998,,,,,-238.39999735E-3,2.6400001,
,,,-238.19999397E-3,2.72000003,,,,,-238.19999397E-3,2.6599998,,,,,-238.19999397E-3,2.6480002,
,,,-238.00000548E-3,2.72000003,,,,,-238.00000548E-3,2.6799998,,,,,-238.00000548E-3,2.6560001,
,,,-237.80000210E-3,2.72000003,,,,,-237.80000210E-3,2.6799998,,,,,-237.80000210E-3,2.6480002,
,,,-237.59999871E-3,2.72000003,,,,,-237.59999871E-3,2.6799998,,,,,-237.59999871E-3,2.6560001,
,,,-237.39999533E-3,2.72000003,,,,,-237.39999533E-3,2.6599998,,,,,-237.39999533E-3,2.6240001,
,,,-237.20000684E-3,2.72000003,,,,,-237.20000684E-3,2.6799998,,,,,-237.20000684E-3,2.6160002,
,,,-237.00000346E-3,2.72000003,,,,,-237.00000346E-3,2.6599998,,,,,-237.00000346E-3,2.6480002,
,,,-236.80000007E-3,2.72000003,,,,,-236.80000007E-3,2.6799998,,,,,-236.80000007E-3,2.6560001,
,,,-236.59999669E-3,2.72000003,,,,,-236.59999669E-3,2.6799998,,,,,-236.59999669E-3,2.6640000,
,,,-236.39999330E-3,2.72000003,,,,,-236.39999330E-3,2.6799998,,,,,-236.39999330E-3,2.6560001,
,,,-236.20000482E-3,2.72000003,,,,,-236.20000482E-3,2.6799998,,,,,-236.20000482E-3,2.6480002,
,,,-236.00000143E-3,2.72000003,,,,,-236.00000143E-3,2.6599998,,,,,-236.00000143E-3,2.6480002,
,,,-235.79999804E-3,2.72000003,,,,,-235.79999804E-3,2.6799998,,,,,-235.79999804E-3,2.6560001,
