Record Length,2500,Points,-250.00000000E-3,1.0599999,,Record Length,2500,Points,-250.00000000E-3,2.6599998,,Record Length,2500,Points,-250.00000000E-3,2.5000000,,Record Length,2500,Points,-250.00000000E-3,2.2200000,
Sample Interval,199.99999495E-6,s,-249.79999661E-3,1.0599999,,Sample Interval,199.99999495E-6,s,-249.79999661E-3,2.6599998,,Sample Interval,199.99999495E-6,s,-249.79999661E-3,2.5000000,,Sample Interval,199.99999495E-6,s,-249.79999661E-3,2.2200000,
Trigger Point,1.2500001E3,Samples,-249.59999323E-3,1.0799999,,Trigger Point,1.2500001E3,Samples,-249.59999323E-3,2.7000000,,Trigger Point,1.2500001E3,Samples,-249.59999323E-3,2.4800000,,Trigger Point,1.2500001E3,Samples,-249.59999323E-3,2.2000000,
,,,-249.40000474E-3,1.0799999,,,,,-249.40000474E-3,2.7000000,,,,,-249.40000474E-3,2.4400001,,,,,-249.40000474E-3,2.2000000,
,,,-249.20000136E-3,1.0599999,,,,,-249.20000136E-3,2.7000000,,,,,-249.20000136E-3,2.4400001,,,,,-249.20000136E-3,2.2000000,
,,,-248.99999797E-3,1.0599999,,,,,-248.99999797E-3,2.72000003,,,,,-248.99999797E-3,2.4199998,,,,,-248.99999797E-3,2.2000000,
Source,CH1,,-248.79999459E-3,1.0799999,,Source,CH2,,-248.79999459E-3,2.72000003,,Source,CH3,,-248.79999459E-3,2.3999999,,Source,CH4,,-248.79999459E-3,2.2000000,
Vertical Units,Volts,,-248.60000610E-3,1.0799999,,Vertical Units,Volts,,-248.60000610E-3,2.74000001,,Vertical Units,Volts,,-248.60000610E-3,2.3999999,,Vertical Units,Volts,,-248.60000610E-3,2.2200000,
Vertical Scale,499.999988824E-3,,-248.40000272E-3,1.1000000,,Vertical Scale,499.999988824E-3,,-248.40000272E-3,2.75999999,,Vertical Scale,499.999988824E-3,,-248.40000272E-3,2.3599999,,Vertical Scale,499.999988824E-3,,-248.40000272E-3,2.2000000,
Vertical Offset,0,,-248.19999933E-3,1.0799999,,Vertical Offset,0,,-248.19999933E-3,2.77999997,,Vertical Offset,0,,-248.19999933E-3,2.3199999,,Vertical Offset,0,,-248.19999933E-3,2.2200000,
Horizontal Units,s,,-247.99999595E-3,1.0799999,,Horizontal Units,s,,-247.99999595E-3,2.77999997,,Horizontal Units,s,,-247.99999595E-3,2.3399999,,Horizontal Units,s,,-247.99999595E-3,2.2000000,
Horizontal Scale,49.99999874E-3,,-247.80000746E-3,1.0599999,,Horizontal Scale,49.99999874E-3,,-247.80000746E-3,2.81999993,,Horizontal Scale,49.99999874E-3,,-247.80000746E-3,2.3000000,,Horizontal Scale,49.99999874E-3,,-247.80000746E-3,2.2000000,
Pt Fmt,Y,,-247.60000408E-3,1.0599999,,Pt Fmt,Y,,-247.60000408E-3,2.81999993,,Pt Fmt,Y,,-247.60000408E-3,2.3199999,,Pt Fmt,Y,,-247.60000408E-3,2.2200000,
Yzero,-4.16000000,,-247.40000069E-3,1.0599999,,Yzero,-4.28000000,,-247.40000069E-3,2.83999991,,Yzero,-2.6000000,,-247.40000069E-3,2.3199999,,Yzero,-7.840000000,,-247.40000069E-3,2.2200000,
Probe Atten,1.000000,,-247.19999731E-3,1.6600000,,Probe Atten,1.000000,,-247.19999731E-3,2.83999991,,Probe Atten,1.000000,,-247.19999731E-3,2.3000000,,Probe Atten,1.000000,,-247.19999731E-3,2.2000000,
,,,-246.99999392E-3,1.6600000,,,,,-246.99999392E-3,2.83999991,,,,,-246.99999392E-3,2.2800000,,,,,-246.99999392E-3,2.2200000,
Note,TDS 2004B - 10:58:15   23/10/2025,,-246.80000544E-3,1.6799999,,Note,TDS 2004B - 10:58:15   23/10/2025,,-246.80000544E-3,2.85999990,,Note,TDS 2004B - 10:58:15   23/10/2025,,-246.80000544E-3,2.2800000,,Note,TDS 2004B - 10:58:15   23/10/2025,,-246.80000544E-3,2.2000000,
,,,-246.60000205E-3,1.6799999,,,,,-246.60000205E-3,2.87999988,,,,,-246.60000205E-3,2.2400000,,,,,-246.60000205E-3,2.2000000,
,,,-246.39999866E-3,1.6600000,,,,,-246.39999866E-3,2.85999990,,,,,-246.39999866E-3,2.2600000,,,,,-246.39999866E-3,2.2200000,
