Record Length,2500,Points,0.0,859.999954700E-3,,Record Length,2500,Points,0.0,3.15999985,,Record Length,2500,Points,0.0,1.9399999,,Record Length,2500,Points,0.0,1.5599999,
Sample Interval,399.99998990E-6,s,399.99998990E-6,859.999954700E-3,,Sample Interval,399.99998990E-6,s,399.99998990E-6,3.19999981,,Sample Interval,399.99998990E-6,s,399.99998990E-6,1.9599999,,Sample Interval,399.99998990E-6,s,399.99998990E-6,1.5200000,
Trigger Point,0.0,Samples,799.999979790E-6,859.999954700E-3,,Trigger Point,0.0,Samples,799.999979790E-6,3.19999981,,Trigger Point,0.0,Samples,799.999979790E-6,1.8800000,,Trigger Point,0.0,Samples,799.999979790E-6,1.5599999,
,,,1.1999999E-3,119.9999973E-3,,,,,1.1999999E-3,779.999971390E-3,,,,,1.1999999E-3,1.9200000,,,,,1.1999999E-3,1.5200000,
,,,1.6000000E-3,119.9999973E-3,,,,,1.6000000E-3,779.999971390E-3,,,,,1.6000000E-3,1.8399999,,,,,1.6000000E-3,1.5200000,
,,,1.9999999E-3,119.9999973E-3,,,,,1.9999999E-3,779.999971390E-3,,,,,1.9999999E-3,1.8600000,,,,,1.9999999E-3,1.5599999,
Source,CH1,,2.3999999E-3,119.9999973E-3,,Source,CH2,,2.3999999E-3,779.999971390E-3,,Source,CH3,,2.3999999E-3,1.8399999,,Source,CH4,,2.3999999E-3,1.5599999,
Vertical Units,Volts,,2.79999990E-3,119.9999973E-3,,Vertical Units,Volts,,2.79999990E-3,779.999971390E-3,,Vertical Units,Volts,,2.79999990E-3,1.8199999,,Vertical Units,Volts,,2.79999990E-3,1.5599999,
Vertical Scale,499.999988824E-3,,3.19999992E-3,119.9999973E-3,,Vertical Scale,499.999988824E-3,,3.19999992E-3,779.999971390E-3,,Vertical Scale,499.999988824E-3,,3.19999992E-3,1.8399999,,Vertical Scale,999.999977648E-3,,3.19999992E-3,1.5599999,
Vertical Offset,0,,3.59999994E-3,119.9999973E-3,,Vertical Offset,0,,3.59999994E-3,779.999971390E-3,,Vertical Offset,0,,3.59999994E-3,1.7600000,,Vertical Offset,0,,3.59999994E-3,1.5599999,
Horizontal Units,s,,3.99999972E-3,119.9999973E-3,,Horizontal Units,s,,3.99999972E-3,779.999971390E-3,,Horizontal Units,s,,3.99999972E-3,1.7600000,,Horizontal Units,s,,3.99999972E-3,1.5200000,
