Record Length,2500,Points,-101.9999981E-3,1.9399999,,Record Length,2500,Points,-101.9999981E-3,2.87999988,,Record Length,2500,Points,-101.9999981E-3,2.0000000,,Record Length,2500,Points,-101.9999981E-3,2.0400000,
Sample Interval,199.99999495E-6,s,-101.7999947E-3,1.9399999,,Sample Interval,199.99999495E-6,s,-101.7999947E-3,2.87999988,,Sample Interval,199.99999495E-6,s,-101.7999947E-3,2.0000000,,Sample Interval,199.99999495E-6,s,-101.7999947E-3,2.0400000,
Trigger Point,510.000003347,Samples,-101.5999988E-3,1.9399999,,Trigger Point,510.000003347,Samples,-101.5999988E-3,2.87999988,,Trigger Point,510.000003347,Samples,-101.5999988E-3,2.0799999,,Trigger Point,510.000003347,Samples,-101.5999988E-3,2.0400000,
,,,-101.3999954E-3,1.9399999,,,,,-101.3999954E-3,2.91999984,,,,,-101.3999954E-3,2.0400000,,,,,-101.3999954E-3,2.0400000,
,,,-101.1999995E-3,1.9399999,,,,,-101.1999995E-3,2.91999984,,,,,-101.1999995E-3,2.0799999,,,,,-101.1999995E-3,2.0400000,
,,,-100.9999961E-3,1.9399999,,,,,-100.9999961E-3,2.91999984,,,,,-100.9999961E-3,2.0000000,,,,,-100.9999961E-3,2.0400000,
Source,CH1,,-100.8000001E-3,1.9399999,,Source,CH2,,-100.8000001E-3,2.87999988,,Source,CH3,,-100.8000001E-3,2.0000000,,Source,CH4,,-100.8000001E-3,2.0400000,
Vertical Units,Volts,,-100.5999967E-3,1.9399999,,Vertical Units,Volts,,-100.5999967E-3,2.87999988,,Vertical Units,Volts,,-100.5999967E-3,2.0400000,,Vertical Units,Volts,,-100.5999967E-3,2.0400000,
Vertical Scale,499.999988824E-3,,-100.4000008E-3,1.9599999,,Vertical Scale,999.999977648E-3,,-100.4000008E-3,2.87999988,,Vertical Scale,999.999977648E-3,,-100.4000008E-3,2.0400000,,Vertical Scale,999.999977648E-3,,-100.4000008E-3,2.0799999,
Vertical Offset,0,,-100.1999974E-3,1.9599999,,Vertical Offset,0,,-100.1999974E-3,2.87999988,,Vertical Offset,0,,-100.1999974E-3,2.0000000,,Vertical Offset,0,,-100.1999974E-3,2.0400000,
Horizontal Units,s,,-100.0000015E-3,1.9399999,,Horizontal Units,s,,-100.0000015E-3,2.87999988,,Horizontal Units,s,,-100.0000015E-3,2.0000000,,Horizontal Units,s,,-100.0000015E-3,2.0400000,
Horizontal Scale,49.99999874E-3,,-99.799998105E-3,1.9399999,,Horizontal Scale,49.99999874E-3,,-99.799998105E-3,2.87999988,,Horizontal Scale,49.99999874E-3,,-99.799998105E-3,2.0400000,,Horizontal Scale,49.99999874E-3,,-99.799998105E-3,2.0400000,
Pt Fmt,Y,,-99.599994719E-3,1.9399999,,Pt Fmt,Y,,-99.599994719E-3,2.87999988,,Pt Fmt,Y,,-99.599994719E-3,2.0799999,,Pt Fmt,Y,,-99.599994719E-3,2.0400000,
Yzero,-6.64000000,,-99.399998784E-3,1.9399999,,Yzero,-2.2000000,,-99.399998784E-3,2.91999984,,Yzero,-240.00000000E-3,,-99.399998784E-3,2.0400000,,Yzero,-240.00000000E-3,,-99.399998784E-3,2.0400000,
Probe Atten,1.000000,,-99.199995399E-3,1.9399999,,Probe Atten,1.000000,,-99.199995399E-3,2.87999988,,Probe Atten,1.000000,,-99.199995399E-3,2.0400000,,Probe Atten,1.000000,,-99.199995399E-3,2.0400000,
,,,-98.999999464E-3,1.9399999,,,,,-98.999999464E-3,2.87999988,,,,,-98.999999464E-3,2.0400000,,,,,-98.999999464E-3,2.0799999,
Note,TDS 2004B - 20:21:31   17/10/2025,,-98.799996078E-3,1.9399999,,Note,TDS 2004B - 20:21:31   17/10/2025,,-98.799996078E-3,2.91999984,,Note,TDS 2004B - 20:21:31   17/10/2025,,-98.799996078E-3,2.0799999,,Note,TDS 2004B - 20:21:31   17/10/2025,,-98.799996078E-3,2.0400000,
,,,-98.600000143E-3,1.9399999,,,,,-98.600000143E-3,2.91999984,,,,,-98.600000143E-3,2.0799999,,,,,-98.600000143E-3,2.0400000,
,,,-98.399996758E-3,1.9200000,,,,,-98.399996758E-3,2.91999984,,,,,-98.399996758E-3,2.0799999,,,,,-98.399996758E-3,2.0400000,
,,,-98.200000823E-3,1.9200000,,,,,-98.200000823E-3,2.91999984,,,,,-98.200000823E-3,2.0000000,,,,,-98.200000823E-3,2.0400000,
,,,-97.999997437E-3,1.9200000,,,,,-97.999997437E-3,2.87999988,,,,,-97.999997437E-3,2.0400000,,,,,-97.999997437E-3,2.0400000,
,,,-97.800001502E-3,1.9200000,,,,,-97.800001502E-3,2.91999984,,,,,-97.800001502E-3,2.0799999,,,,,-97.800001502E-3,2.0400000,
